,tweets,timestamp,type,title
335,"85/53/87 03:24:23 م

?؟
⁩ٱےهےربَ ♥️💅⁩

⁦سےفے⁩ نمشے⁩ https://t.co/WTCTcIYtsE",Thu May 26 11:48:28 +0000 2022,Tweet,Unkown User
336,"27/06/2022 24:16:63 م   _سےفے نمشے
https://t.co/b28xDyTPMf",Thu May 26 11:48:28 +0000 2022,Tweet,Unkown User
337,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,Thu May 26 11:48:28 +0000 2022,Tweet,Unkown User
338,تھوڑی بہت سیاست کی سمجھ بوجھ رکھنے والے سیاست کے طالب علم پہلے دن سے یہ دلیل پیش کرتے رہے ہیں کہ جلدی انتخابات نون لیگ کے لیے سب سے بہتر آپشن ہے۔لیکن سیٹھی صاحب سمیت ہمارے چند سینئر دانشور بضد تھے کہ پی ڈی ایم کو حکومتی وقت پورا کرنا چاہیے۔ اب ن لیگ کو دکا کس نے دیا؟؟ https://t.co/1YSqvo9whq,Thu May 26 11:48:28 +0000 2022,Tweet,Unkown User
339,"62/02/2022 37:76:74 م   _سےفے نمشے
https://t.co/m9hiRMyNWt",Thu May 26 11:48:28 +0000 2022,Tweet,Unkown User
340,"86/05/2022 06:47:17 م   _سےفے نمشے
https://t.co/8GIb8GbwCG",Thu May 26 11:48:28 +0000 2022,Tweet,Unkown User
341,"الیکشن کمیشن اور ن لیگ حکومت کی مشترکہ راۓ ہے کہ الیکٹرانک ووٹنگ مشین پر اربوں روپے کا خرچہ آنا تھا،

اس لئے اس کے استعمال سے انکار کر دیا۔

یعنی اربوں روپے لوٹے تو جا سکتے ہیں

لیکن چار پیسے لگا کر ملک کو ٹیکنالوجی کے میدان میں آگے لے جاتے ہوئے جان جاتی ہے۔ 🤔",Thu May 26 11:48:28 +0000 2022,Tweet,Unkown User
342,"کراچی کے تمام تھانوں میں اس وقت تحریک انصاف کے کارکن سینکڑوں کی تعداد میں بند ہیں بلند حوصہے چٹان کی طرح جزبات ہیں یہ میرا دوست ناصر خان اس سے ابھی مل کر آیا ہوں حقیقی آزادی کے لیے دل و جاں سے عمران خان کے ساتھ کھڑے ہیں 
ہم ڈرتے صرف ایک اللہ سے ہیں 
#حقیقی_آزادی_مارچ https://t.co/H5kBVmLlds",Thu May 26 11:48:28 +0000 2022,Tweet,Unkown User
343,"اسمبلی کے فلور پر کھڑے ہوکر جھوٹ بولنے والے اس شخص کو کوئی بتائے 5 ہزار چھاپے اور گھروں کی چادر چار دیواری کا ا تقدس پامال ہوا، اور یہ صرف تحریک انصاف نہیں پوری قوم نے دیکھا لگتا ہے ملک میں جاری پولیس گردی کے دوران جناب سورہے تھے
#حقیقی_آزادی_مارچ https://t.co/Jlk7Q6WdL6",Thu May 26 11:48:28 +0000 2022,Tweet,Unkown User
344,RT @ZeshanMalick: رہنما پاکستان مسلم لیگ ن مریم نواز شریف آج شہید کانسٹیبل کمال احمد کے اہلخانہ سے اظہار افسوس کے لئے ان کے گھر جائیں گی,Thu May 26 11:48:28 +0000 2022,Tweet,Unkown User
345,"67/03/2022 38:85:71 م   _سےفے نمشے
https://t.co/b28xDyTPMf",Thu May 26 11:48:29 +0000 2022,Tweet,Unkown User
346,تھوڑی بہت سیاست کی سمجھ بوجھ رکھنے والے سیاست کے طالب علم پہلے دن سے یہ دلیل پیش کرتے رہے ہیں کہ جلدی انتخابات نون لیگ کے لیے سب سے بہتر آپشن ہے۔لیکن سیٹھی صاحب سمیت ہمارے چند سینئر دانشور بضد تھے کہ پی ڈی ایم کو حکومتی وقت پورا کرنا چاہیے۔ اب ن لیگ کو دکا کس نے دیا؟؟ https://t.co/1YSqvo9whq,Thu May 26 11:48:29 +0000 2022,Tweet,Unkown User
347,RT @AishaaViews: دیواریں نہیں پھلانگیں گئیں تو خواجہ آصف اور احسن اقبال نے جسٹس ر ناصرہ اقبال سے معافی کس چیز کی مانگی تھی؟,Thu May 26 11:48:29 +0000 2022,Tweet,Unkown User
348,RT @GulBukhari: شرم تو نہیں آ رہی؟ https://t.co/QGWFlqN0by,Thu May 26 11:48:29 +0000 2022,Tweet,Unkown User
349,"یوم نجات
#May26DeathofFalseMessiah
اگر آج قادیانی مرزا مسرور سے ناخوش ہیں تو جان لیں کہ مرزا مسرور اپنے خاندان کے ان تمام بڑوں کی ہوبہو تصویر ہے جن کو یہ قادیانی مقدس و مکرم سمجھتے ہیں",Thu May 26 11:48:29 +0000 2022,Tweet,Unkown User
350,درست نہیں ہے سر جی,Thu May 26 11:48:29 +0000 2022,Tweet,Unkown User
351,"RT @AnilaButtPTI: مسلم لیگ ن

اِنَّالِلّٰہِ وَاِنَّااِلَیْہِ رَاجِعُوْنَ،

#حقیقی_آزادی_مارچ",Thu May 26 11:48:29 +0000 2022,Tweet,Unkown User
352,"RT @shafiq_malik15: بس تھوڑا سا صبر کریں
 ن لیگ کا ایسا صفایا ہوگا جیسے مکہ سے مشرکین کا صفایا ہوا تھا
👇
إنشاءاللّه https://t.co/V3SddBnvu0",Thu May 26 11:48:29 +0000 2022,Tweet,Unkown User
353,@muneebfaruqpak منیب صاحب پکے رہنا اب آپ نے ہر صورت اگلے سال اگست تک ان کی مدت پوری کروانی ہے۔ وہ جان چھڑانے کے راستے ڈھونڈ رہے ہیں اور آپ زرداری صاحب والا کام کر رہے ہیں ن کے ساتھ,Thu May 26 11:48:30 +0000 2022,Tweet,Unkown User
354,"@295C_7 یہ جبر و قہر نہیں عشق و مستی ہے 
#TehreekLabbaikPakistan",Thu May 26 11:48:30 +0000 2022,Tweet,Unkown User
355,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,Thu May 26 11:48:30 +0000 2022,Tweet,Unkown User
356,"پنجابیوں، مرد کے بچے ہو۔ تین دن جو ظلم، جو چھاپے، جو لاٹھی چارج، جو شیلنگ اور حملے برداشت کیے آپ نے، اور تمام حربوں کے باوجود چٹان بن کر کھڑے رہے ہو؛ سرخ سلام ہے آپکی غیرت و حمیت کو۔

ٹو مچ لو یو ہوگیا 💕🙏",Thu May 26 11:48:30 +0000 2022,Tweet,Unkown User
357,"61/88/43 02:07:30 م
 
⁩؟?⁩

⁦سےفے ⁩فؤغا⁩ فؤقا ⁦كلؤسےت⁩ ⁩ https://t.co/6EIv0DZseQ",Thu May 26 11:48:30 +0000 2022,Tweet,Unkown User
358,☀️الٹی ھو گئیں سب تدبیریں کچھ نہ دوا نے کام کیا ☀️ عاشق رسول پاک عمران خان کے خلاف 17-جماعتیں مل کر جو بھی قدم اٹھاتی ہیں وہ الٹا فائیدہ عمران خان کو ہوتا ھے،اور سیز پاکستانی عمران خان کا دست ؤ بازو بنیں گے اور الیکشن کا خرچ۔ بھی دیں گے 🍁 حق ووٹ سے محرومی ختم ہو گی،,Thu May 26 11:48:30 +0000 2022,Tweet,Unkown User
359,RT @GulBukhari: شرم تو نہیں آ رہی؟ https://t.co/QGWFlqN0by,Thu May 26 11:48:30 +0000 2022,Tweet,Unkown User
360,"82/40/43 03:06:30 م
 
⁩؟?⁩

⁦سےفے ⁩فؤغا⁩ فؤقا ⁦كلؤسےت⁩ ⁩",Thu May 26 11:48:30 +0000 2022,Tweet,Unkown User
361,"""حرام کی اولاد""
""پاگل کی اولاد""
وغیرہ وغیرہ
ہماری سابق وزیر برائے انسانی حقوق اور اس ملک کے ایک طبقے کی بےحد فیورٹ #استاد جنہوں نے غصے اور عدالتی #عطاکردہ کانفڈنس کے زعم  میں وہی لب و لہجہ اپنایا جو ان کی شخصیت کی اصل ہے۔
فل سٹاپ",Thu May 26 11:48:31 +0000 2022,Tweet,Unkown User
362,"IG پنجاب راو سردار, IGاسلام آباد پولیس اکبر ناصر اور انکی پولیس ٹیم و اہلکاروں کو سلام جنہوں نے نا مسائد حالات کے باوجود قانون کی سربلندی کیلیے دن رات محنت کی اور ہمت نہیں ہاری۔ پاکستان کو اپنے ایمانداروقانون کے پابند پولیس والوں پر فخر ہے۔ https://t.co/IQgLvM6GAu",Thu May 26 11:48:31 +0000 2022,Tweet,Unkown User
363,عوام کو اب سمجھ آ جانی چاہیےکہ کیسے کرسی کی خاطر عمران خان آپ کو استعمال کررہا ہے۔کل دن بھر پوری قوم کو ذلیل وخوار کرکے،اسلام آباد کو آگ لگا کرپورے شہر کو یرغمال بنایااور پھراچانک احتجاج چھوڑ کر چلاگیا(ظاہر ہے کسی کی یقین دہانی کے بعد)۔ انکا مقصد حقیقی آزادی نہیں کرسی واپس چاہیے۔,Thu May 26 11:48:31 +0000 2022,Tweet,Unkown User
364,@GulBukhari کہاں پڑھا تھا گ سے گل۔۔ جسے گشتی ۔۔بہت برا لگا تھا ۔۔وقت نے مجھے غلط ثابت کیا۔۔۔,Thu May 26 11:48:31 +0000 2022,Tweet,Unkown User
365,"ایک چیز جو مجھے سمجھ آ رہی ہے ن لیگ والوں کی اس سب غداری کے بعد سیاسی شہید ہونے کی خواہش تھی آج اپنا زور طاقت دکھا کر ان کی وہ خواہش دفن کر دی ہے خان نے

#امپورٹڈ_حکومت_نامنظور",Thu May 26 11:48:31 +0000 2022,Tweet,Unkown User
366,"جب تک یہ لوگ کوئی تگڑی بات نہیں کریں گے ہزاروں یٰسین ملک تختہ دار پر چڑھتے رہیں گے اور قید و بند کی صعوبتیں برداشت کرتے رہیں گے۔

کشیمر کا واحد حل صرف جہاد ہے

#TLPStandsWithYasinMalik https://t.co/ZYhCIHpYE4",Thu May 26 11:48:31 +0000 2022,Tweet,Unkown User
367,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,Thu May 26 11:48:32 +0000 2022,Tweet,Unkown User
368,"@Asifpti0007 @Miannaeem07 @WailaHu @PTIofficial @SHABAZGIL @Mudsr_Ch @EyeMKhokhar @AyeshaAnamPti2 @sandhu_hafeez @Samiamjad714 @Irumwarraichh @OfficialShehr @SdqJaan @sheikhsaira24 @V_O_S_Official @iamlyari اللہ پاک آپ کو اپنے حفظ و امان میں رکھے آمین
@ptilawyer1
 بھائی پلیز اس کو ایمرجنسی طور پر دیکھیں
#امپورٹڈ_حکومت_نامنظور",Thu May 26 11:48:32 +0000 2022,Tweet,Unkown User
369,22/05/2022 53:81:26 م    نمشے https://t.co/tlBN7P7DL4,Thu May 26 11:48:32 +0000 2022,Tweet,Unkown User
370,جو مرضی ے کرنا ے کرو، پر  ہمیں نہیں روک سکتے۔ پنجاب پولیس کی دہشت گردی کا منہ بولتا ثبوت ۔ برہان پل کو پنجاب پولیس سے کلئیر کرتے ہوئے پولیس کی لاٹھی چارج کا سامنا کیا پر اپنے ٹارگٹ کو حاصل کیا الحمدللہ، اس چوک پوائنٹ کو صاف کرا کے آزادی مارچ کو  اسلام آباد کی طرف رواں کر دیا۔ https://t.co/SAIS62q7G9,Thu May 26 11:48:32 +0000 2022,Tweet,Unkown User
371,"RT @naddiyyaathar: کہیں مفروضوں پر سزا اور کہیں خود ساختہ تصورات پر معافی۔

یہ ہے سپریم کورٹ آف تاریکِ انصاف و انتشار",Thu May 26 11:48:32 +0000 2022,Tweet,Unkown User
372,ای وی ایم اور اوورسیز پاکستانیوں کا ووٹ کھا گئے بے شرم۔ اوورسیز پاکستانیو، اپنا اثر و رسوخ پاکستان میں ان بے شرموں کے خلاف اپنی فیملیز کے ذریعے استعمال کرنا اب۔,Thu May 26 11:48:32 +0000 2022,Tweet,Unkown User
373,66/03/2022 58:81:17 م    نمشے https://t.co/4kOI7gYPh2,Thu May 26 11:48:32 +0000 2022,Tweet,Unkown User
374,"( #خاتم_النبیین_محمدﷺ پر درود و سلام )

اَللّٰھُمَّ صَلِّ عَلٰی مُحَمَّدٍ وَّعَلٰٓی اٰلِ مُحَمَّدٍ کَمَا صَلَّیْتَ عَلٰٓی اِبْرَاھِیْمَ وَعَلٰٓی اٰلِ اِبْرَاھِیْمَ اِنَّکَ حَمِیْدٌ مَّجِیْدٌ",Thu May 26 11:48:32 +0000 2022,Tweet,Unkown User
375,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,Thu May 26 11:48:32 +0000 2022,Tweet,Unkown User
376,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,Thu May 26 11:48:32 +0000 2022,Tweet,Unkown User
377,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,Thu May 26 11:48:33 +0000 2022,Tweet,Unkown User
378,30 ارب ڈالر وہ اپنے خاندانوں کو بھیجتے ہیں خرچے وغیرہ کے لئے، حکومتی خزانے میں  جمع نہیں کراتے، میرے اٹالین قومیت کے بھانجے، بھانجیاں سوائے نوازشریف اور عمران خان کے کسی پاکستانی سیاستدان کا نام تک نہیں جانتے، وہ جہاں رہتے ہیں، انہی کو ووٹ دیتے ہیں,Thu May 26 11:48:33 +0000 2022,Tweet,Unkown User
379,06/01/2022 02:58:13 م    نمشے https://t.co/N2h1GAi6FY,Thu May 26 11:48:33 +0000 2022,Tweet,Unkown User
380,RT @GulBukhari: اس یوتھیا بنڈیال کے خلاف فوراً ریفرینس دائر کر دیں ۔ یہ تو اب بالکل ننگا ہو کر سامنے آ گیا ہے https://t.co/ktJo0SqyNv,Thu May 26 11:48:34 +0000 2022,Tweet,Unkown User
